registry_id,fac_src,Stone_Unique_ID_revised,geo_id_revised,stat_land_comb,uncertainty_class,registry_stone_id,note
110002133628,facilities_20220311.csv,467382,0650270040024,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,467688,0650270070014,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,470441,0650270040023,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,473078,0650270070009,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,475129,0650270040027,X3,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,476401,0650270070010,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,478814,0650270040025,B2,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,482548,0650270040026,X3,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,495923,0650270040028,X3,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,500997,0650270070037,NA,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002134048,facilities_20220311.csv,125897,0402180010169,F1,4.2,110002134048,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134048,facilities_20220311.csv,231052,0402180010023,C2,4.2,110002134048,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134048,facilities_20220311.csv,234072,0402180010075,X1,4.3,110002134048,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002134048,facilities_20220311.csv,249889,0402180010022,F2,4.1,110002134048,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134048,facilities_20220311.csv,257533,0402180030167,F1,4.2,110002134048,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134048,facilities_20220311.csv,265847,1338220010002,F1,4.2,110002134048,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134048,facilities_20220311.csv,313657,1338220010001,C2,4.2,110002134048,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134066,facilities_20220311.csv,238129,0281740000002,C2,4.2,110002134066,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002134066,facilities_20220311.csv,276032,0281740000003,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,290147,0281740000007,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,300115,0281690000002,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,307458,0281730000018,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,307619,0281700000013,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,310628,0281690000001,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002134066,facilities_20220311.csv,319379,0281700000001,F2,4.1,110002134066,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002343642,facilities_20220311.csv,78784,1005150000080,F2,4.1,110002343642,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002343642,facilities_20220311.csv,79349,1241340010001,F2,4.1,110002343642,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110002343642,facilities_20220311.csv,82285,1300900010003,C2,4.2,110002343642,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
